0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:42 +0100] "POST /camunda/api/engine/engine/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:42 +0100] "GET /camunda/api/engine/engine/default/process-definition/AdaptableProcess:1:464c4ecd-325f-11eb-b2ae-00d861fc144c/xml HTTP/1.1" 200 4848
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:42 +0100] "GET /camunda/api/engine/engine/default/process-definition?key=AdaptableProcess&sortBy=version&sortOrder=desc&withoutTenantId=true HTTP/1.1" 200 418
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:42 +0100] "POST /camunda/api/cockpit/plugin/base/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:42 +0100] "POST /camunda/api/cockpit/plugin/base/default/process-instance?firstResult=0&maxResults=50&sortBy=startTime&sortOrder=desc HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:42 +0100] "GET /camunda/api/engine/engine/default/job-definition?processDefinitionId=AdaptableProcess%3A1%3A464c4ecd-325f-11eb-b2ae-00d861fc144c&firstResult=0&maxResults=2000 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:42 +0100] "GET /camunda/api/engine/engine/default/process-definition/AdaptableProcess:1:464c4ecd-325f-11eb-b2ae-00d861fc144c/statistics?incidents=true HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:44 +0100] "GET /camunda/api/engine/engine/default/task/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:44 +0100] "GET /camunda/api/engine/engine/default/process-definition/count?latestVersion=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:44 +0100] "GET /camunda/api/engine/engine/default/process-definition/statistics?rootIncidents=true HTTP/1.1" 200 632
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:44 +0100] "GET /camunda/api/engine/engine/default/task/count?unfinished=true&assigned=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:44 +0100] "GET /camunda/api/engine/engine/default/decision-definition/count?latestVersion=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:44 +0100] "GET /camunda/api/engine/engine/default/task/count?unfinished=true&unassigned=true&withCandidateGroups=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:44 +0100] "GET /camunda/api/engine/engine/default/case-definition/count?latestVersion=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:44 +0100] "GET /camunda/api/engine/engine/default/deployment/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:44 +0100] "GET /camunda/api/engine/engine/default/task/count?unfinished=true&unassigned=true&withoutCandidateGroups=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:47 +0100] "GET /camunda/api/engine/engine/default/process-definition/statistics?incidents=true HTTP/1.1" 200 632
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:48 +0100] "GET /camunda/api/engine/engine/default/process-definition/AdaptableProcess:1:464c4ecd-325f-11eb-b2ae-00d861fc144c HTTP/1.1" 200 416
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:48 +0100] "GET /camunda/api/engine/engine/default/process-definition/count?key=AdaptableProcess&sortBy=version&sortOrder=desc&withoutTenantId=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:48 +0100] "GET /camunda/api/engine/engine/default/process-definition?key=AdaptableProcess&sortBy=version&sortOrder=desc&withoutTenantId=true HTTP/1.1" 200 418
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:48 +0100] "POST /camunda/api/engine/engine/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:48 +0100] "GET /camunda/api/engine/engine/default/process-definition/AdaptableProcess:1:464c4ecd-325f-11eb-b2ae-00d861fc144c/xml HTTP/1.1" 200 4848
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:48 +0100] "POST /camunda/api/engine/engine/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:48 +0100] "POST /camunda/api/cockpit/plugin/base/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:48 +0100] "POST /camunda/api/cockpit/plugin/base/default/process-instance?firstResult=0&maxResults=50&sortBy=startTime&sortOrder=desc HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:48 +0100] "GET /camunda/api/engine/engine/default/job-definition?processDefinitionId=AdaptableProcess%3A1%3A464c4ecd-325f-11eb-b2ae-00d861fc144c&firstResult=0&maxResults=2000 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [09/Jan/2021:12:38:49 +0100] "GET /camunda/api/engine/engine/default/process-definition/AdaptableProcess:1:464c4ecd-325f-11eb-b2ae-00d861fc144c/statistics?incidents=true HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:22:38 +0100] "DELETE /engine-rest/process-definition HTTP/1.1" 405 135
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:22:44 +0100] "GET /engine-rest/process-definition HTTP/1.1" 200 418
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:26:41 +0100] "GET /engine-rest/deployment?maxResults=0 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:26:41 +0100] "POST /engine-rest/deployment/create HTTP/1.1" 200 939
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:26:42 +0100] "POST /engine-rest/process-definition/SimpleAdaptableProcess:1:edd284cc-5275-11eb-9b07-00d861fc144c/start HTTP/1.1" 200 383
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:27:36 +0100] "GET /engine-rest/deployment?maxResults=0 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:27:36 +0100] "POST /engine-rest/deployment/create HTTP/1.1" 200 939
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:27:36 +0100] "POST /engine-rest/process-definition/SimpleAdaptableProcess:2:0e783723-5276-11eb-9b07-00d861fc144c/start HTTP/1.1" 200 383
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:27:43 +0100] "GET /camunda/api/engine/engine/default/process-definition/count?latestVersion=true HTTP/1.1" 401 669
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:27:43 +0100] "GET /camunda/api/engine/engine/default/task/count HTTP/1.1" 401 669
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:27:43 +0100] "GET /camunda/api/engine/engine/default/process-definition/statistics?rootIncidents=true HTTP/1.1" 401 669
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:27:43 +0100] "GET /camunda/api/admin/auth/user/default HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:27:43 +0100] "GET /camunda/api/admin/auth/user/default HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:27:43 +0100] "GET /camunda/api/admin/auth/user/default HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:27:46 +0100] "GET /camunda/api/engine/engine/ HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:27:46 +0100] "POST /camunda/api/admin/auth/user/default/login/cockpit HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:27:46 +0100] "GET /camunda/api/engine/engine/ HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:27:46 +0100] "GET /camunda/api/admin/auth/user/default HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:27:46 +0100] "GET /camunda/api/engine/engine/default/telemetry/configuration HTTP/1.1" 200 35
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:27:46 +0100] "GET /camunda/api/engine/engine/default/task/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:27:46 +0100] "GET /camunda/api/engine/engine/default/process-definition/count?latestVersion=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [09/Jan/2021:13:27:46 +0100] "GET /camunda/api/engine/engine/default/process-definition/statistics?rootIncidents=true HTTP/1.1" 200 1888
